Gene_ID	Gene_Name	AML_BDCM	AML_P31_FUJ	AML_PL-21	chondrosarcoma_CAL-78	chondrosarcoma_Hs819.T	chondrosarcoma_SW-1353
ENSG00000278668	AC005899.7	0.2	0.2	0.6	0.8	0.2	0.3
ENSG00000278673	ENSG00000278673			0.1			0.4
ENSG00000278677	HIST1H2AM	2.0	0.4	0.5	3.0		0.2
ENSG00000278678	CYCSP41		0.3				0.3
ENSG00000278679	ENSG00000278679	0.1					
ENSG00000278698	AL162574.2						0.1
ENSG00000278700	RF00017	0.1	0.4	0.1			0.3
ENSG00000278702	RF00017	0.1	0.1	0.1		0.1	
ENSG00000278703	AC100847.1		0.2	0.3		0.2	0.2
ENSG00000278704	ENSG00000278704	0.3	3.0	0.3	3.0	0.4	5.0
ENSG00000278705	HIST1H4B	0.3	0.1			0.1	0.1
ENSG00000278709	NKILA	0.1			2.0	0.1	2.0
ENSG00000278716	AC133540.1						0.1
ENSG00000278719	MCM8-AS1	0.1	0.1	0.1			
ENSG00000278720	AL669942.2				0.1		0.1
ENSG00000278721	ENSG00000278721						1.0
ENSG00000278725	AC020765.4	0.1	0.2	0.2			
ENSG00000278727	AC000403.1		0.1	0.1	0.1	0.2	0.3
ENSG00000278730	AC005332.6	3.0	15.0	9.0	7.0	5.0	9.0
ENSG00000278732	RF00017		0.1				
ENSG00000278733	AC022079.2	0.1	0.2	0.3			
ENSG00000278735	ENSG00000278735	0.5	0.3	0.1			
ENSG00000278740	AC005332.7	2.0	0.3	0.2	0.1		
ENSG00000278743	AC087239.1	0.1	0.1	0.1	0.1	0.1	0.3
ENSG00000278745	AL391903.3	0.2	0.1				
ENSG00000278748	ENSG00000278748	0.3	0.3				
ENSG00000278757	RF00026		0.2				2.0
ENSG00000278763	FAM27B		0.1		0.8		
ENSG00000278765	AC004477.3	0.4	0.5	0.4	0.6	0.3	0.4
ENSG00000278766	AC092683.2	0.6	1.0	0.4	2.0	0.4	0.7
ENSG00000278768	BACE1-AS	1.0	3.0	1.0	1.0	0.9	2.0
ENSG00000278770	RF00017	0.1	0.1	0.2			
ENSG00000278771	RN7SL3	2.0				0.7	0.7
ENSG00000278783	MIR6071				4.0	2.0	1.0
ENSG00000278784	AL136295.7	4.0	6.0	5.0	2.0	2.0	3.0
ENSG00000278792	ENSG00000278792			0.2			
ENSG00000278794	RF00017	0.1			0.6	0.2	0.6
ENSG00000278804	ENSG00000278804				0.2		26.0
ENSG00000278811	LINC00624	0.1	0.6	0.4	0.1	0.1	1.0
ENSG00000278816	AL121890.5	0.1	0.1	0.7		0.2	0.2
ENSG00000278817	ENSG00000278817	0.1	0.4	0.2	0.4		
ENSG00000278818	RF00017	0.1		0.1			
ENSG00000278819	AC005156.1			0.1			
ENSG00000278820	ENSG00000278820	0.4	0.1			0.5	
ENSG00000278828	HIST1H3H	2.0	0.2	0.4	0.6	0.1	3.0
ENSG00000278829	AC099811.5	0.6	0.3	0.4			
ENSG00000278831	AL513190.1		0.3	0.1		0.1	0.1
ENSG00000278832	ENSG00000278832	0.7	4.0	2.0			
ENSG00000278834	AC073508.3	1.0	2.0	0.9	0.6	0.6	3.0
ENSG00000278836	ENSG00000278836		0.6				
ENSG00000278841	ENSG00000278841	0.4	0.2				
ENSG00000278842	AC008147.4	0.1			0.8		0.1
ENSG00000278845	MRPL45	32.0	21.0	23.0	12.0	11.0	14.0
ENSG00000278847	AC006157.1	0.3	0.3	0.6			
ENSG00000278849	AL513478.2		0.1		0.3		10.0
ENSG00000278861	AC117503.2	0.7	1.0	0.6	0.1	0.6	0.9
ENSG00000278862	AC092724.1			0.1			
ENSG00000278863	AC091059.2		0.1				
ENSG00000278864	AC055811.4	1.0	2.0	1.0	6.0	2.0	4.0
ENSG00000278867	AC090616.6	0.4	1.0	0.7	0.5	0.2	0.3
ENSG00000278869	BX539320.1	0.2	0.4		0.1		0.3
ENSG00000278873	AC005495.1				0.1		
ENSG00000278875	AC025809.2		0.3		0.5	0.2	0.2
ENSG00000278876	AC145207.9	1.0	1.0	0.2	2.0	0.5	2.0
ENSG00000278879	AP000560.1	0.1	0.2	0.1	0.3	0.1	0.2
ENSG00000278881	FP325331.1	0.1		0.1	0.1	0.1	0.1
ENSG00000278882	ENSG00000278882	0.3	3.0	0.1	6.0	1.0	2.0
ENSG00000278883	ENSG00000278883	0.7	0.6	0.4			
ENSG00000278884	CU634019.2						0.2
ENSG00000278886	AC087821.1				0.7		
ENSG00000278888	ENSG00000278888	8.0	14.0	13.0	3.0	2.0	4.0
ENSG00000278889	OR2S2				0.2		
ENSG00000278891	AC105101.1	0.1	0.1	0.1	0.1		0.1
ENSG00000278892	AP002371.1		0.1				
ENSG00000278893	AC010533.1				0.2	0.2	0.1
ENSG00000278894	AC073348.1		0.1				
ENSG00000278895	AC008507.3	1.0	2.0	2.0	2.0	0.6	3.0
ENSG00000278896	AC025031.5	0.1	0.1				0.1
ENSG00000278897	AC020951.1		2.0		0.9	0.3	0.1
ENSG00000278899	AL358852.1	0.1	0.1	0.1	0.1	0.2	0.1
ENSG00000278900	AC139792.2	0.1	0.1	0.1			
ENSG00000278902	AC010947.1						0.1
ENSG00000278903	CU633906.2	0.1	0.1				0.1
ENSG00000278910	BANCR						0.3
ENSG00000278914	AP003355.3						0.7
ENSG00000278916	CEP83-DT	0.5	0.2	0.1			0.3
ENSG00000278917	AC006213.7	0.2	0.4	0.2	0.7	0.3	0.2
ENSG00000278918	AC080112.3	0.6	0.7	1.0	0.1	0.4	0.2
ENSG00000278919	ENSG00000278919				0.2		0.2
ENSG00000278921	EPB41L4A-DT				0.2	0.4	
ENSG00000278922	AC002310.6	2.0	1.0	0.5	1.0	0.5	0.9
ENSG00000278925	AC005753.1						0.1
ENSG00000278928	AC136621.1						0.1
ENSG00000278931	CR381670.1	0.1	0.3		2.0	0.1	1.0
ENSG00000278932	CR381653.1	1.0	1.0	0.5	4.0	0.7	3.0
ENSG00000278934	AC117489.1				0.5	0.3	0.1
ENSG00000278935	AC087386.2			0.1	0.1		
ENSG00000278937	ENSG00000278937		0.1	0.1			
ENSG00000278938	ENSG00000278938					0.3	
ENSG00000278939	ENSG00000278939	1.0	0.9	1.0	9.0	0.2	1.0
ENSG00000278941	SMG6-IT1		0.1				
ENSG00000278947	ENSG00000278947		0.1		0.2		
ENSG00000278948	AL031587.5	0.6	2.0	0.8	3.0	1.0	5.0
ENSG00000278949	AC127070.4	0.4		0.3	0.1	0.3	0.4
ENSG00000278950	AC138907.8			1.0	0.4	0.2	2.0
ENSG00000278952	AP003068.4	0.4	0.4	0.2		0.1	0.3
ENSG00000278954	AC130686.1	0.2	0.1				
ENSG00000278958	AC091931.1		0.2				
ENSG00000278959	AC006378.2	0.3	0.1	0.6	0.1	0.1	0.2
ENSG00000278960	AL022329.3						0.2
ENSG00000278962	AC092645.1				0.9	0.8	0.1
ENSG00000278963	AC005921.3		0.1				
ENSG00000278966	AL031602.1		0.3	0.1			0.4
ENSG00000278967	AL138847.2	0.1			0.1		0.1
ENSG00000278970	HEIH	8.0	24.0	10.0	10.0	4.0	0.5
ENSG00000278971	AC091305.1		1.0	0.1			
ENSG00000278973	AC073592.2		0.1				
ENSG00000278974	AC093909.6	0.6	0.5		0.6	0.4	2.0
ENSG00000278978	ENSG00000278978				0.9		2.0
ENSG00000278981	AC079298.1					0.1	0.5
ENSG00000278982	AL139125.1		0.3	0.1			
ENSG00000278983	AC048380.2		0.1				0.1
ENSG00000278985	AC092718.7	0.5	0.3	0.2	0.3	0.1	0.2
ENSG00000278986	AC091060.1	0.3	0.2	0.3	0.1	0.2	0.3
ENSG00000278987	AL031009.1	0.3	0.1	0.3	0.6	0.1	0.4
ENSG00000278988	AL356490.1			0.1			
ENSG00000278989	AP001148.1		0.1		0.2	0.1	
ENSG00000278991	AC090181.3	0.5	0.6	0.6	1.0	0.4	0.7
ENSG00000278992	AC012048.1		0.1				
ENSG00000278993	AC002350.1	0.9	3.0	2.0	0.7	0.7	0.8
ENSG00000278994	AC008785.1						0.7
ENSG00000278995	Z69720.2	0.2	0.2	0.1		0.6	
ENSG00000278996	FP671120.2	2.0	5.0	1.0	0.4		0.9
ENSG00000278997	AL662907.1	0.4	0.6	0.6	0.2	0.1	0.2
ENSG00000278998	AC099552.4				0.4	0.4	2.0
ENSG00000278999	AC008985.1	0.2	0.2	0.2	0.3	0.1	0.2
ENSG00000279003	ENSG00000279003						0.1
ENSG00000279004	AC103798.2						0.9
ENSG00000279007	ENSG00000279007	1.0	3.0	1.0	3.0	0.8	0.9
ENSG00000279010	ENSG00000279010	0.1	0.1	0.1	0.2	0.1	0.2
ENSG00000279012	OR51B2						0.2
ENSG00000279018	ENSG00000279018		0.1				
ENSG00000279019	AC009090.4	0.1	0.7	1.0	0.2	0.1	0.3
ENSG00000279021	AC092139.2	0.2	0.1	0.1			
ENSG00000279022	AL359715.4	0.3	2.0	2.0	0.1	0.5	2.0
ENSG00000279024	AC112255.1			0.1			
ENSG00000279026	AC005225.4	0.2	0.6	0.3	0.1	0.1	0.2
ENSG00000279028	AC010223.1		0.1				
ENSG00000279029	AL353583.1				0.2		0.1
ENSG00000279030	AC007336.3				0.3	0.2	0.2
ENSG00000279031	AC004232.3	0.1	0.7	0.3		0.1	
ENSG00000279035	AC022211.4	0.1					0.1
ENSG00000279038	ENSG00000279038	0.1			0.1		0.2
ENSG00000279039	AC011447.6		0.1		0.1		0.1
ENSG00000279041	AC102945.2	0.1			2.0	0.9	3.0
ENSG00000279044	AC007787.2		0.4		0.3	0.4	0.8
ENSG00000279048	AC080080.1	0.1	0.1	0.2	0.2		0.3
ENSG00000279050	PWAR1		0.2	0.1			0.1
ENSG00000279054	ENSG00000279054			0.3			
ENSG00000279057	AC141586.4		0.1	0.1		0.1	
ENSG00000279058	AGAP14P	0.2	0.4	0.5		0.1	0.9
ENSG00000279059	AC007485.2	2.0	4.0	3.0	3.0	1.0	3.0
ENSG00000279063	AC008735.5					0.2	0.1
ENSG00000279064	FP236315.1	0.2	1.0	0.5		0.1	1.0
ENSG00000279065	AL138688.1			0.1			
ENSG00000279066	HEXD-IT1	0.1	0.4	0.2		0.1	0.4
ENSG00000279067	AC002540.1		0.1				
ENSG00000279068	AC244517.6		0.2			0.1	
ENSG00000279069	AC015813.5	2.0	1.0	0.9	2.0	0.6	1.0
ENSG00000279070	AC073263.2		0.2				0.1
ENSG00000279071	AC073592.3	0.1			0.1		
ENSG00000279072	AC118758.3		0.1	0.1			0.2
ENSG00000279074	AC007998.5	0.6	0.5	0.4		0.2	
ENSG00000279075	AC091965.5						0.4
ENSG00000279077	AC023090.2						0.1
ENSG00000279078	SND1-IT1	0.1		0.1			
ENSG00000279080	AL022322.2	0.1	0.1	0.1	0.1		0.1
ENSG00000279081	AL356585.1						1.0
ENSG00000279084	ENSG00000279084		0.1				1.0
ENSG00000279086	AC073130.3	0.2	0.2	0.1	0.2	0.2	0.6
ENSG00000279087	AC073592.4		0.1				
ENSG00000279088	AC022400.8	19.0	16.0	15.0	6.0	4.0	6.0
ENSG00000279089	AC005839.1	0.6	1.0	0.8	0.7	0.3	0.5
ENSG00000279091	AC026523.2		0.1	0.1			0.1
ENSG00000279092	AC025678.3	0.4			0.1		
ENSG00000279094	LINC01670	0.4	0.7	0.3	0.2		0.1
ENSG00000279095	AC243964.3	0.1		0.2	12.0	7.0	11.0
ENSG00000279098	AC097460.3	0.1		0.1	0.4	0.1	0.1
ENSG00000279103	AC138470.1	0.1	0.2	0.1	0.3	0.1	
ENSG00000279106	AC009093.7	0.1	0.2			0.1	
ENSG00000279107	AC138951.2	0.1	0.2	0.1	0.1		
ENSG00000279108	AC008537.3	0.2	3.0	2.0	0.6	0.6	1.0
ENSG00000279109	ENSG00000279109		0.2	0.5			
ENSG00000279113	AC148477.7						0.1
ENSG00000279117	AP001972.5	7.0	15.0	5.0		0.4	0.7
ENSG00000279118	AC093535.2	0.2	0.1		0.3	8.0	0.8
ENSG00000279121	AC073592.5	0.1	0.2	0.1			0.2
ENSG00000279123	AC027281.2	0.1			0.1		0.1
ENSG00000279124	AL356585.2				1.0		1.0
ENSG00000279128	AC078925.2	0.3					
ENSG00000279130	AC091925.1	0.4	0.4	0.1	1.0		
ENSG00000279133	AC018628.1	0.3	0.2	0.1			0.1
ENSG00000279135	AL512652.2		0.2		0.2		0.2
ENSG00000279138	AP002847.1	0.3	0.1	0.1	0.2	0.1	0.1
ENSG00000279140	AL590326.1	1.0	1.0	0.2	4.0	0.4	0.3
ENSG00000279141	AL590226.2		2.0	0.4			0.2
ENSG00000279144	AC099667.1	0.2	0.3	0.1		0.1	0.2
ENSG00000279145	AC011912.1	0.1	0.4	0.5	0.1	0.1	0.1
ENSG00000279146	AC063926.2	0.1					
ENSG00000279147	AC112504.1	0.1	0.1	0.1	0.1		0.2
ENSG00000279148	AC126474.1	0.3	0.2	0.2	0.5	0.4	0.6
ENSG00000279149	AL356750.1	0.2	0.3	0.3			
ENSG00000279154	AL353726.2	0.1					6.0
ENSG00000279155	AC233300.1	0.6	0.6	0.2	0.4	0.2	0.6
ENSG00000279159	AC003681.1	0.2	0.1	0.4	0.1	0.1	0.2
ENSG00000279161	AC093503.3	0.2				0.1	
ENSG00000279162	AC141586.5		0.1	0.2		0.1	0.2
ENSG00000279164	AL118508.2		0.3	3.0	0.4		0.3
ENSG00000279165	AC135776.4	0.2	0.7	0.1	0.4	0.1	0.4
ENSG00000279166	AC009951.1		0.2	0.3			0.1
ENSG00000279170	TSTD3				0.2	0.1	0.2
ENSG00000279174	AC104581.3		0.1	0.1			
ENSG00000279175	AL033543.1	0.1					
ENSG00000279176	AC079316.2		0.1				
ENSG00000279179	AL662907.2	0.1	0.2	0.2	0.3	0.1	0.2
ENSG00000279181	AC110801.1	0.4	0.2	0.2			
ENSG00000279182	CR559946.2		0.2	0.1		0.2	0.2
ENSG00000279184	ENSG00000279184	0.2	0.4	0.2	0.4	0.1	0.7
ENSG00000279185	ENSG00000279185	0.1	0.1	0.1	0.1		0.2
ENSG00000279187	AC027601.5	0.1	0.3	0.2			0.1
ENSG00000279188	ENSG00000279188	0.1	0.7	0.1	0.8		
ENSG00000279191	AC068491.4	0.1	0.3	0.2	1.0	0.5	1.0
ENSG00000279192	PWAR5	0.7	1.0	0.8	1.0	0.6	3.0
ENSG00000279196	AC135048.4	0.2	0.5	0.1	0.2	0.9	0.4
ENSG00000279198	AC008894.3	0.8	1.0	0.3	0.6	0.5	0.4
ENSG00000279199	AC068669.1	0.1	0.2		0.3	0.1	0.2
ENSG00000279200	AC020558.3				0.1		0.1
ENSG00000279203	AC005785.2	0.5	1.0	0.5	0.5	0.2	0.1
ENSG00000279204	AC134043.2	0.9	0.1	0.1	0.5	0.3	0.3
ENSG00000279205	AC092162.3		0.2				0.1
ENSG00000279206	AC004943.3	0.1		0.1			
ENSG00000279207	AC015813.6	0.4	1.0	2.0	3.0	1.0	4.0
ENSG00000279208	CR381653.2	0.4	0.5		0.7	0.5	7.0
ENSG00000279211	AC124864.1						0.8
ENSG00000279212	AL390961.3	0.1	0.1				0.1
ENSG00000279213	SNX18P10		0.2	0.1			0.3
ENSG00000279217	Z95114.1		0.1	0.1			
ENSG00000279220	GPR1-AS		0.1				
ENSG00000279226	FP236240.2	0.4				0.1	
ENSG00000279227	AC009303.4	0.6	2.0	1.0	2.0	0.2	2.0
ENSG00000279229	ENSG00000279229	0.5	6.0	0.2	0.6	0.2	
ENSG00000279230	ENSG00000279230	0.3	0.6	0.3	0.7		2.0
ENSG00000279231	AL356585.3						0.3
ENSG00000279232	AC008522.1				0.2	0.1	0.2
ENSG00000279233	AC122688.3	0.7	1.0	0.5	0.3	0.3	0.7
ENSG00000279235	AC011944.2	0.1	0.1	0.1			
ENSG00000279236	AC064801.2	0.1	0.4	0.4	0.1		
ENSG00000279238	ENSG00000279238	3.0	5.0	8.0		0.5	1.0
ENSG00000279243	AP000769.3	0.1	0.1			0.1	
ENSG00000279246	AP003108.3	0.1	0.1	0.1			0.1
ENSG00000279250	AC022919.1		0.1		0.4		
ENSG00000279251	AC015726.3	0.1					
ENSG00000279253	AL121753.2	1.0	1.0	2.0	1.0	1.0	0.9
ENSG00000279254	AC020604.1	0.1	0.1	0.1		0.1	0.3
ENSG00000279255	Z97653.2			0.1		0.1	0.1
ENSG00000279259	AC087741.3	0.2	0.4	0.1	1.0	0.2	0.4
ENSG00000279261	AL360294.1						0.1
ENSG00000279265	AC000123.2	0.8	2.0	5.0	2.0	0.8	3.0
ENSG00000279266	AC068860.1				0.1	0.1	0.3
ENSG00000279267	AL078621.3	4.0	3.0	4.0	8.0	2.0	4.0
ENSG00000279268	AC068213.1	0.5	1.0	0.2	0.2	0.4	0.2
ENSG00000279276	AC130454.1	0.1	0.1				
ENSG00000279277	AC012020.1	0.4	0.7	0.7	0.3		0.1
ENSG00000279278	AC245060.6	0.4	0.6	0.7	2.0	0.4	0.7
ENSG00000279281	AC015883.1	0.1					
ENSG00000279282	ENSG00000279282			0.1	0.2	0.1	0.1
ENSG00000279283	AC131009.4	0.1	0.6	0.4	0.1	0.1	0.4
ENSG00000279288	AC073346.2				0.2		
ENSG00000279289	AL136164.3				0.2	0.1	0.1
ENSG00000279296	PRAL	0.1	0.4	0.1			
ENSG00000279302	AC013643.3					0.1	
ENSG00000279304	AP003072.4	0.1	0.2	0.1			
ENSG00000279306	AL139288.1	0.1	0.1	0.2	0.4		
ENSG00000279307	AC012065.5	0.2		0.1		0.1	0.4
ENSG00000279311	AC092999.1	0.1	0.3	0.1	0.1	0.2	0.1
ENSG00000279312	ENSG00000279312				0.7	0.5	2.0
ENSG00000279314	AC002525.1		0.6	0.3		0.1	
ENSG00000279315	AL158212.4			0.1			
ENSG00000279320	AC069528.2	0.1	0.4	0.2	0.1		
ENSG00000279322	AL035252.4	0.2	0.2	0.4	0.1	0.2	
ENSG00000279328	AC073439.1		0.1	0.2	0.2		
ENSG00000279329	AC020910.5	2.0	0.6	0.5	2.0	0.3	0.7
ENSG00000279330	AJ003147.3	0.1	0.2	0.4			0.1
ENSG00000279331	RBM12B-AS1	3.0	3.0	3.0	6.0	0.6	2.0
ENSG00000279332	AC090772.4	1.0	3.0	2.0	0.5	0.7	0.4
ENSG00000279334	AC073592.6			0.1			
ENSG00000279335	ENSG00000279335		0.2				
ENSG00000279337	AC127024.7	1.0	2.0	2.0	0.6	0.7	2.0
ENSG00000279338	ENSG00000279338					0.8	0.2
ENSG00000279339	AC100788.2				0.1		0.1
ENSG00000279342	AP000866.6	0.9	0.4	0.7	0.3	0.1	0.7
ENSG00000279344	AC007342.6	0.1	0.1	0.2			
ENSG00000279345	Z98885.3	0.1	0.1	0.2		0.1	
ENSG00000279347	AC021945.1	0.8	1.0	3.0	1.0	0.1	0.1
ENSG00000279348	AC012513.3	0.9	4.0	2.0	2.0	1.0	3.0
ENSG00000279349	AC092692.1	0.1	0.1	0.1			0.1
ENSG00000279352	AC006557.6	2.0	2.0	1.0	2.0	1.0	2.0
ENSG00000279355	AGPAT4-IT1	0.6	0.1		0.5	0.1	0.6
ENSG00000279356	AC007610.4	0.1	0.2	0.5	0.1	0.1	0.1
ENSG00000279357	AC007224.2	0.2	0.5	0.1			
ENSG00000279358	AP002833.3						0.1
ENSG00000279359	AL359195.2		0.5	0.1			
ENSG00000279360	AC007546.2						0.1
ENSG00000279361	AC079331.1	0.1					
ENSG00000279365	AP000695.3				0.8	0.1	0.3
ENSG00000279366	AC120349.2	0.1	0.1	0.1		0.1	
ENSG00000279368	AL031123.3		2.0	3.0	0.2		0.2
ENSG00000279369	AC046185.3	4.0	0.3	0.4	0.5	0.5	0.2
ENSG00000279370	AC004777.1	0.8	0.2				
ENSG00000279372	AC137723.1		0.1	0.1		0.1	
ENSG00000279373	AC027228.3	0.1			0.3		0.1
ENSG00000279374	ENSG00000279374		0.1				
ENSG00000279375	AC244517.7		0.7		0.8		0.6
ENSG00000279377	AC003973.2				2.0		3.0
ENSG00000279379	AC024595.1						0.4
ENSG00000279380	ENSG00000279380	0.1					
ENSG00000279381	CR392039.1	2.0	0.8	0.3	0.4	0.1	2.0
ENSG00000279382	AC018665.1	3.0	2.0	2.0	3.0	2.0	2.0
ENSG00000279384	AC080188.2		0.1	0.1	2.0		1.0
ENSG00000279386	AC021106.3	1.0	6.0	4.0	0.5	0.2	2.0
ENSG00000279390	AF127577.6	0.1			0.1		
ENSG00000279392	AL158801.5	0.2		0.1	0.1		
ENSG00000279393	AL139005.1		3.0	0.3			
ENSG00000279394	AC015871.4			0.1			0.1
ENSG00000279395	OR5L1				0.1		
ENSG00000279396	ENSG00000279396	0.1	1.0	0.8			
ENSG00000279397	AC018445.2	0.1	0.2			0.1	
ENSG00000279400	AC008957.3	0.1	1.0	0.8	0.8	0.4	1.0
ENSG00000279404	AC008739.5	0.1	0.1	0.1	0.3		0.1
ENSG00000279405	AC004696.2					0.2	0.6
ENSG00000279406	AL359183.1	0.1	1.0	0.2		0.1	0.1
ENSG00000279407	AC007191.1	2.0	5.0	1.0	3.0	0.1	0.9
ENSG00000279410	AC099494.1			0.1			
ENSG00000279412	AC020763.3	0.2	0.1	0.5	0.2	0.1	1.0
ENSG00000279413	AC112497.1	0.5	1.0	2.0	1.0	1.0	1.0
ENSG00000279414	CR392039.2	0.1	0.1				0.2
ENSG00000279415	AC099494.2	0.2	0.1	0.6	0.3	1.0	2.0
ENSG00000279417	AC019322.4	1.0	2.0	2.0	3.0	0.9	5.0
ENSG00000279419	AC004925.1				0.1		
ENSG00000279421	AC067863.2		0.5				
ENSG00000279422	AC231657.1	0.2	0.7	0.7		0.1	0.4
ENSG00000279424	ENSG00000279424				0.1	0.1	
ENSG00000279425	AC092279.2	0.1	0.3		0.1	0.1	0.2
ENSG00000279430	AL590560.3		0.1	0.2			
ENSG00000279431	AC011840.5	0.2	2.0	0.1			
ENSG00000279432	AC015799.1	0.1					
ENSG00000279433	AC018529.3	0.1		0.1			
ENSG00000279434	AL049776.1	0.2	0.4	0.4	0.4	0.3	0.5
ENSG00000279440	AL008638.3						0.1
ENSG00000279442	AP000542.2	0.3	0.1	0.2	0.1	0.1	0.3
ENSG00000279443	AL513497.1	0.2	0.5	0.2	0.9	0.2	0.3
ENSG00000279444	AC135584.1						0.6
ENSG00000279447	AL118508.3		0.1	0.7			
ENSG00000279448	ENSG00000279448	0.2		0.1			0.1
ENSG00000279452	AC006277.1	0.3	0.8	0.2	0.3	0.2	0.4
ENSG00000279453	Z99129.4	0.6	1.0	1.0	0.6	2.0	1.0
ENSG00000279455	AC117500.5	0.1					
ENSG00000279456	AL353763.1	0.5	2.0	0.3	0.8	0.2	0.8
ENSG00000279457	WASH9P	2.0	3.0	3.0	0.7	0.5	1.0
ENSG00000279458	AC244230.1						0.5
ENSG00000279459	AP001271.2				0.2		
ENSG00000279461	AC005480.2						0.1
ENSG00000279462	AC093028.1	0.1	0.1	0.1			
ENSG00000279463	AL159972.1	0.1				0.1	
ENSG00000279464	AC096720.2	0.1	0.2	0.1	0.2	0.1	0.1
ENSG00000279465	AC090950.2			0.1			
ENSG00000279467	AP000350.7		0.1		0.1		0.1
ENSG00000279468	ENSG00000279468	0.1		0.1		0.3	0.2
ENSG00000279469	AC109454.4		0.3	0.2	0.2	0.1	
ENSG00000279471	ENSG00000279471		0.2			0.5	1.0
ENSG00000279481	AC104791.2	0.6	0.1		0.3		0.5
ENSG00000279482	AC007683.2	0.1					
ENSG00000279483	AC090498.1	4.0	0.8	2.0	0.7	0.6	0.2
ENSG00000279484	KLHL30-AS1				0.1	0.1	0.3
ENSG00000279487	ENSG00000279487		1.0	0.1	1.0	1.0	0.4
ENSG00000279488	AC004623.1	0.4	0.4	0.1	0.2	0.1	0.1
ENSG00000279489	AL355377.2	0.1	0.2	0.1	0.1		
ENSG00000279490	AC109446.4				0.1		
ENSG00000279491	AP003733.4	0.3	0.1	0.1	0.3	0.1	0.1
ENSG00000279494	AL117328.2		0.1	0.1			
ENSG00000279495	AL928654.4	3.0	0.8	0.7	0.9	0.6	0.8
ENSG00000279496	ENSG00000279496		22.0	37.0			1.0
ENSG00000279497	AP003784.1						0.1
ENSG00000279499	AL157770.1		0.4	0.2			
ENSG00000279500	AC108704.2	2.0	0.8	0.5	0.8	0.6	2.0
ENSG00000279501	CR392039.3		0.1				
ENSG00000279502	AC016542.2	0.1			0.7	0.1	
ENSG00000279507	AC112484.4	0.4	0.4	0.5	0.9	0.1	
ENSG00000279508	ENSG00000279508	0.2	5.0		11.0	1.0	34.0
ENSG00000279509	AC007494.3		0.1				
ENSG00000279510	ENSG00000279510				1.0	0.1	2.0
ENSG00000279513	AL157902.2			0.1	0.1	0.1	0.1
ENSG00000279516	FAM230C				2.0		4.0
ENSG00000279517	ENSG00000279517						0.1
ENSG00000279518	AC083843.4		0.1	0.1	0.1	0.1	0.5
ENSG00000279519	AC007382.1	0.8	2.0	2.0	2.0	0.5	0.8
ENSG00000279520	AC093525.8	0.8	0.8	2.0	2.0	0.7	1.0
ENSG00000279521	AL359396.1						0.1
ENSG00000279522	ENSG00000279522	0.2	0.4	0.6	2.0	0.4	0.3
ENSG00000279524	ENSG00000279524	0.2					
ENSG00000279527	AC073592.7		0.1				
ENSG00000279528	AC115618.3	2.0	5.0	10.0	9.0	2.0	3.0
ENSG00000279529	AC008764.8	0.4	0.4	0.3	0.7	0.3	0.5
ENSG00000279530	AC092881.1	0.4	0.9	0.9	0.7	0.1	0.2
ENSG00000279532	AC002094.5	0.1	0.1	0.1		0.1	0.4
ENSG00000279533	ENSG00000279533		0.1	0.1	0.3		
ENSG00000279534	AP001340.1	0.5					
ENSG00000279536	AC093458.2	0.1	0.1	0.1	0.7		
ENSG00000279539	AC006486.2	0.9	0.5	0.2	0.2	0.2	0.2
ENSG00000279541	AC005261.5	0.6	2.0	1.0	0.7	0.2	0.1
ENSG00000279544	AL133243.4	0.1		0.1			0.1
ENSG00000279549	AP000437.1	0.1	0.2	0.2	0.1		
ENSG00000279550	AL359757.1	3.0					
ENSG00000279554	AC130448.2	0.2	0.9	0.6			
ENSG00000279555	AC091181.1	0.1	0.2				
ENSG00000279557	AC010435.1	0.1	0.1	0.3			0.1
ENSG00000279560	ENSG00000279560	0.2	0.1	0.1		0.3	0.6
ENSG00000279561	AL845472.2	4.0	0.3	0.5	0.3	0.1	0.9
ENSG00000279565	AL121835.2	0.1					0.1
ENSG00000279568	AC093525.9	0.3	0.5	0.7	0.9	0.3	0.4
ENSG00000279569	AC020763.4				0.2	0.2	0.3
ENSG00000279570	AC099804.1	0.2	0.1		0.1		
ENSG00000279571	AL162426.1		0.1	0.1		0.2	
ENSG00000279573	AC134407.2	0.3	0.2	0.3	0.2	0.1	
ENSG00000279579	LINC01666		0.2		0.2		0.4
ENSG00000279581	AC073862.2	0.1					
ENSG00000279583	AC009086.3	0.6	0.4	0.3	0.3	0.1	0.3
ENSG00000279584	AC005593.1	0.1	0.1	0.1	0.2		0.4
ENSG00000279586	AP000711.1	0.2					
ENSG00000279587	AC006963.1			0.1	0.2	0.1	0.1
ENSG00000279588	AC087762.2				0.7		0.1
ENSG00000279589	AC079416.2		0.1				0.1
ENSG00000279590	AC005786.4		0.1	0.1			
ENSG00000279592	AC010653.2	0.1					
ENSG00000279594	AL049780.3	0.2	0.4	0.2	0.1	0.1	0.1
ENSG00000279595	AC126335.2				0.1		
ENSG00000279597	AL031593.1		0.1	0.8	0.2		0.1
ENSG00000279598	AC009948.4		0.2	0.1			0.1
ENSG00000279599	AC005514.1	0.2	0.2	0.1		0.1	
ENSG00000279600	AC015804.1	0.2	0.2				
ENSG00000279601	AC005052.1	0.1					
ENSG00000279602	AC109326.1	1.0	0.4	0.2	2.0	0.1	0.1
